Alpha_0.1,Alpha_1,Alpha_10,Features
0.6620819726794918,0.6620822699617304,0.6620832592337913,Score
442.4589732430759,442.82529089721584,446.4766297362205,Intercept
188.1978715310113,188.15129166226424,187.68705636448024,Open Hours
-48.23222506380509,-48.15196283436653,-47.40333411163497,Justice (<1)
-67.7578720905539,-67.67952029089894,-66.95053519888839,Piercing Pagoda (<1)
-28.309402432806266,-28.21784771570998,-27.357679402574817,H&M (<1)
198.3135073641608,198.358997883358,198.75986502087798,Zara (<1)
108.21739180471688,108.13638999192287,107.38072558757541,Competitor Density (<1)
494.4405303469381,493.93205833977873,488.9283779464937,Holiday_Event_Good Friday
580.3667147215041,579.1531275355995,567.2969581710953,Holiday_Event_Memorial Day
-588.656989617872,-587.7121367083798,-578.4107919465201,Holiday_Event_Mother's Day
-349.6280322934458,-349.61023453767837,-349.40990114984044,Holiday_Event_None
-84.4828830661384,-83.89515995471616,-78.26029611174734,Holiday_Event_President's Day
-52.039340071654095,-51.86765467295868,-50.14434690922684,Holiday_Event_St. Patrick's Day
74.00596255597729,74.35592327343626,77.7348897301873,Holiday_Period_Easter
-241.49563244711706,-240.92800643206203,-235.3936062795066,Holiday_Period_Memorial Day
-13.596891639195826,-13.77730892796068,-15.55062986896639,Holiday_Period_Mother's Day
-104.3735030170157,-104.32974063805422,-103.9226880727256,Holiday_Period_None
138.85859413268375,138.3986685930957,133.96779914374716,Holiday_Period_President's Day
146.60147051988855,146.28046414224664,143.16423534841022,Holiday_Period_Valentine's Day
0.0,0.0,0.0,Promo_B3G3F
0.0,0.0,0.0,Sales_Promo_None
-1061.896481076233,-1061.8123983026655,-1060.9731747761864,Cluster_0
1015.4787538895581,1015.2506164715475,1012.975435450029,Cluster_1
-417.0550968172689,-416.96910952275675,-416.11150990307596,Cluster_2
463.47282300098817,463.5308912559835,464.1092492200164,Cluster_3
-588.4063614322204,-588.3214894574005,-587.4765134880503,Day_of_Week_0
-629.5698370784513,-629.5131212833562,-628.9457714125376,Day_of_Week_1
-582.5557755146907,-582.4991814236037,-581.9331534302426,Day_of_Week_2
-452.3738146650465,-452.31388973806884,-451.71807725558244,Day_of_Week_3
93.85659498754796,93.90494206182203,94.3844310743604,Day_of_Week_4
1264.5047343511856,1264.4755008567752,1264.17742679563,Day_of_Week_5
894.5444570462334,894.2672387587955,891.5116576947612,Day_of_Week_6
-413.82128390146266,-413.3431342439156,-408.6159325580414,Week_Num_5
-286.63600453560105,-286.51669759864427,-285.35513042170436,Week_Num_6
-282.4969782546591,-282.0379914584668,-277.61628774196026,Week_Num_7
270.5223594247963,270.45382132640765,269.784239779844,Week_Num_8
135.08070636304325,135.03950758689987,134.63375146478677,Week_Num_9
91.3554113687833,91.32031935982334,90.97548817020042,Week_Num_10
241.09684665842275,241.01940983477732,240.25414923832523,Week_Num_11
115.33704847294949,115.25509846915224,114.4551515722229,Week_Num_12
216.96554281176296,216.67264405852956,213.8362603118483,Week_Num_13
277.2666951621186,277.2067952876673,276.6143168864817,Week_Num_14
-78.02462284700576,-78.03722996314133,-78.15748868558478,Week_Num_15
-25.48170591056478,-25.501072833175044,-25.68889602052878,Week_Num_16
-89.95360169281625,-89.96473358574247,-90.07031289392442,Week_Num_17
-110.47508811549586,-110.48336644639461,-110.56041316265762,Week_Num_18
-105.50161299036071,-105.540574714029,-105.92728330852897,Week_Num_19
-85.47104521428886,-85.48259909577456,-85.59238129281265,Week_Num_20
-26.303639493151607,-26.545205277602694,-28.904631297775683,Week_Num_21
-70.6638201109722,-70.57641405747357,-69.7188559026292,Week_Num_22
20.41213524858657,20.386526544023038,20.13644869841111,Week_Num_23
14.471435207036995,14.44680355291447,14.206451340762108,Week_Num_24
61.58945263533118,61.558569229073115,61.25579588449472,Week_Num_25
130.73176969843442,130.66952402244323,130.05555993852408,Week_Num_26
