Alpha_0.1,Alpha_1,Alpha_10,Features
0.6620730881882883,0.6620733643319576,0.6620741568886188,Score
442.1259692218423,442.49168354843164,446.13698693528954,Intercept
188.277481219541,188.2312104328463,187.7700689614563,Open Hours
59.08832667644814,59.0862874369239,59.0659652324466,Justice (<1)
40.52079227912572,40.51517480561907,40.45910119248761,Piercing Pagoda (<1)
81.46570330842978,81.47340516377494,81.55028931802482,H&M (<1)
305.24983077076485,305.1917475428611,304.6129919472558,Zara (<1)
494.42528144967434,493.91679040721937,488.9129544547966,Holiday_Event_Good Friday
580.4307330495005,579.2169615601573,567.3590308631634,Holiday_Event_Memorial Day
-588.5359725967483,-587.5914758299482,-578.2935134401974,Holiday_Event_Mother's Day
-349.65144087135553,-349.6337248333407,-349.43418537762835,Holiday_Event_None
-84.74701512648099,-84.15837160804931,-78.51474684580761,Holiday_Event_President's Day
-51.92158589297364,-51.75017969462292,-50.02953965414961,Holiday_Event_St. Patrick's Day
74.20023360577753,74.54975616006415,77.92451554326026,Holiday_Period_Easter
-241.53984008022493,-240.97197528593554,-235.43529665157246,Holiday_Period_Memorial Day
-13.663877549939594,-13.844007657202079,-15.614594445064215,Holiday_Period_Mother's Day
-104.37596904842145,-104.33206308233528,-103.92364821454885,Holiday_Period_None
138.7803374106518,138.3202254483457,133.8875914427218,Holiday_Period_President's Day
146.59911576946308,146.27806442979684,143.16143232642366,Holiday_Period_Valentine's Day
0.0,0.0,0.0,Promo_B3G3F
0.0,0.0,0.0,Sales_Promo_None
-1062.1853254707655,-1062.102463850842,-1061.2754800608473,Cluster_0
1015.0052309841583,1014.7745625939772,1012.4741648963376,Cluster_1
-416.4963606508853,-416.41008819093935,-415.5494242332143,Cluster_2
463.6764540478619,463.7379893410762,464.35073938901087,Cluster_3
-588.4482340519604,-588.3635507254685,-587.520450593038,Day_of_Week_0
-629.6249335147194,-629.5683794540936,-629.0026488794572,Day_of_Week_1
-582.5775594168299,-582.5211941200985,-581.9574350402704,Day_of_Week_2
-452.4460527993584,-452.38631569904874,-451.79239135573965,Day_of_Week_3
93.81129186097951,93.85940066208829,94.33651434944414,Day_of_Week_4
1264.4447913823906,1264.4154336352722,1264.1161011847648,Day_of_Week_5
894.840694360268,894.5646054814914,891.8203103117074,Day_of_Week_6
-413.6446204846587,-413.16693181985875,-408.4441575059527,Week_Num_5
-286.62326426907316,-286.50396642466427,-285.34250159001374,Week_Num_6
-282.4367396497594,-281.9775554596559,-277.5540065928008,Week_Num_7
270.5767895289295,270.50810452496023,269.83711683432693,Week_Num_8
135.0558816731197,135.01467901467686,134.60888508430656,Week_Num_9
91.33647372657462,91.30136796309664,90.95640375499404,Week_Num_10
241.04182551258756,240.96441373341824,240.1993856186266,Week_Num_11
115.3319256961765,115.25000928818528,114.45038832583458,Week_Num_12
216.78978788721142,216.49748494424972,213.66681782870717,Week_Num_13
277.2390283103743,277.17913657689814,276.5867384880962,Week_Num_14
-78.07987834292153,-78.09247325359074,-78.21262287832599,Week_Num_15
-25.45552196893722,-25.47492794963354,-25.66311555157823,Week_Num_16
-89.93133402960639,-89.94249182470811,-90.04830638663931,Week_Num_17
-110.4485512911157,-110.45685177436724,-110.53409576840129,Week_Num_18
-105.50790298606192,-105.54690069216676,-105.93395644212127,Week_Num_19
-85.45199985999571,-85.46357566371194,-85.57355585225302,Week_Num_20
-26.31758747726317,-26.559249120284882,-28.91961350772583,Week_Num_21
-70.64088425475828,-70.55351492640557,-69.69629965980555,Week_Num_22
20.362489514132626,20.336932518165995,20.08735653129525,Week_Num_23
14.471609358683201,14.446996185975467,14.206837994081335,Week_Num_24
61.5469264608987,61.51606547744138,61.21350734502618,Week_Num_25
130.78554696215394,130.72324868313336,130.10879393037345,Week_Num_26
