Alpha_0.1,Alpha_1,Alpha_10,Features
0.6620730876707661,0.6620733591558573,0.6620741050397988,Score
442.1260799870156,442.4927910350161,446.148012450054,Intercept
188.27746132261873,188.23101150600257,187.76808391847032,Open Hours
13.819632182187666,13.817681289125925,13.79823296219614,Justice (<1)
-4.747888468065568,-4.753293859382243,-4.807255044128696,Piercing Pagoda (<1)
36.19704716978638,36.205182554346926,36.28639065215346,H&M (<1)
305.249794965745,305.1913895585987,304.6094186841319,Zara (<1)
45.26879088013562,45.26956998568544,45.27736857026784,Competitor Density (<1)
494.42527654585,493.9167414139587,488.9124707551909,Holiday_Event_Good Friday
580.4307354171978,579.2169851993474,567.359265316784,Holiday_Event_Memorial Day
-588.5359719489522,-587.5914694341158,-578.2934557378197,Holiday_Event_Mother's Day
-349.65144073855714,-349.63372352602335,-349.43417255513657,Holiday_Event_None
-84.74701454328401,-84.15836576009069,-78.51468513114123,Holiday_Event_President's Day
-51.9215847098289,-51.750167891683674,-50.02942264766546,Holiday_Event_St. Patrick's Day
74.20023349321752,74.54975500151271,77.92450244596797,Holiday_Period_Easter
-241.53983962928987,-240.97197078745862,-235.43525104491974,Holiday_Period_Memorial Day
-13.663879248508392,-13.844024628722401,-15.614761083383316,Holiday_Period_Mother's Day
-104.37596848655593,-104.33205746917399,-103.92359091761148,Holiday_Period_None
138.78033860623026,138.32023736275735,133.88770829886096,Holiday_Period_President's Day
146.5991153825073,146.27806053180333,143.1613923022983,Holiday_Period_Valentine's Day
0.0,0.0,0.0,Promo_B3G3F
0.0,0.0,0.0,Sales_Promo_None
-1062.1853041680395,-1062.1022511418328,-1061.2733465149677,Cluster_0
1015.0053281243725,1014.7755333608036,1012.48384740613,Cluster_1
-416.49641757637835,-416.4106577449463,-415.5551114021872,Cluster_2
463.6763926856299,463.73737543748473,464.3446105016883,Cluster_3
-588.4482235224903,-588.3634453808224,-587.51939999168,Day_of_Week_0
-629.6249226646482,-629.5682709048108,-629.0015663698364,Day_of_Week_1
-582.577547570223,-582.5210756072098,-581.9562530697795,Day_of_Week_2
-452.44603976114456,-452.38618527300014,-451.7910905457468,Day_of_Week_3
93.81130612923943,93.85954338293973,94.33793754905571,Day_of_Week_4
1264.4448005873007,1264.4155257397715,1264.1170199228598,Day_of_Week_5
894.8406245676437,894.5639078220921,891.8133524824648,Day_of_Week_6
-413.64461821857907,-413.16690921098524,-408.4439375240595,Week_Num_5
-286.6232642969119,-286.50396668679383,-285.3425036127436,Week_Num_6
-282.43673931714596,-281.9775520944986,-277.55397015837315,Week_Num_7
270.5767890498253,270.50809974436834,269.8370690773359,Week_Num_8
135.05588131083059,135.0146754023756,134.6088490177994,Week_Num_9
91.33647406489293,91.30137135501066,90.95643754529199,Week_Num_10
241.0418255604732,240.96441422305432,240.199390588973,Week_Num_11
115.33192628593142,115.25001519763848,114.45044759877491,Week_Num_12
216.78978939382847,216.49750003873362,213.66697054088107,Week_Num_13
277.239027569293,277.1791291760525,276.5866644742366,Week_Num_14
-78.07987867034876,-78.09247651855038,-78.21265559856094,Week_Num_15
-25.455521891449784,-25.47492716573995,-25.663107812675943,Week_Num_16
-89.93133527363129,-89.9425042542321,-90.04843061158337,Week_Num_17
-110.44855097325073,-110.45684858714795,-110.53406404110481,Week_Num_18
-105.50790192244888,-105.54689004786768,-105.93385017995739,Week_Num_19
-85.45199973288794,-85.46357438352504,-85.57354314151551,Week_Num_20
-26.31758807375615,-26.559255073044973,-28.919672818646816,Week_Num_21
-70.64088480269236,-70.55352039268746,-69.69635402236355,Week_Num_22
20.362488744343672,20.33692483056768,20.087279682197273,Week_Num_23
14.47160814374451,14.446984048122449,14.206716766337568,Week_Num_24
61.54692580342067,61.51605891286212,61.21344171716012,Week_Num_25
130.78554724101963,130.72325148726927,130.1088225124714,Week_Num_26
