Alpha_0.1,Alpha_1,Alpha_10,Features
0.6628190170765994,0.6628195197313621,0.662822369708323,Score
452.49529524813966,452.8577274398982,456.46900474889287,Intercept
186.36129131673655,186.3158118933022,185.86262109775936,Open Hours
55.714229763726166,55.707695099425656,55.64458933552339,Justice (<1)
69.77759745337677,69.76358033838316,69.62288918490954,Piercing Pagoda (<1)
62.55907243832122,62.566909151044264,62.647241374349285,H&M (<1)
301.27514838884986,301.2794800481059,301.3019864522256,Zara (<1)
30.756205556112363,30.74790387794897,30.664131328466762,Justice_only
-15.934667151002559,-15.93650875541162,-15.952949327532119,PP_only
158.32855585995694,158.28080788360788,157.80374330704643,HM_only
305.9726389281745,305.1274419650849,296.9403082980248,Zara_only
492.7730026968507,492.2687007749046,487.3056782503875,Holiday_Event_Good Friday
581.0489350774867,579.8328871317335,567.9530048608569,Holiday_Event_Memorial Day
-588.09460049082,-587.1514648096398,-577.8667714536663,Holiday_Event_Mother's Day
-350.2893296878802,-350.27057740080375,-350.0609373965956,Holiday_Event_None
-83.43864727457526,-82.85316018042442,-77.24026828579126,Holiday_Event_President's Day
-51.9993602945123,-51.82638551409566,-50.09070597501675,Holiday_Event_St. Patrick's Day
73.74876010842584,74.09941684338929,77.48516841354278,Holiday_Period_Easter
-241.67221800805754,-241.10451001148365,-235.56935366353497,Holiday_Period_Memorial Day
-13.476254882711583,-13.657069989837764,-15.434290323957908,Holiday_Period_Mother's Day
-103.87102731650745,-103.82832030013138,-103.43154229954294,Holiday_Period_None
138.4873347274934,138.0286077060638,133.60940430500537,Holiday_Period_President's Day
146.78340547426077,146.461875765436,143.34061356953458,Holiday_Period_Valentine's Day
0.0,0.0,0.0,Promo_B3G3F
0.0,0.0,0.0,Sales_Promo_None
-1064.2907431091153,-1064.2064508312685,-1063.3652322847809,Cluster_0
1024.894323019602,1024.655641118455,1022.2761498386656,Cluster_1
-422.60009308760164,-422.50720163957357,-421.5818215385033,Cluster_2
461.99651211783225,462.05801125601243,462.67090397593614,Cluster_3
-587.628122704682,-587.5436608986242,-586.7028559385078,Day_of_Week_0
-628.7856725037572,-628.7293047124956,-628.1655357358064,Day_of_Week_1
-581.5420762236461,-581.486131180926,-580.9266191200693,Day_of_Week_2
-451.1661944250096,-451.1069661975171,-450.5181827701422,Day_of_Week_3
95.40149261333798,95.44864136553005,95.9162155193835,Day_of_Week_4
1265.3250473415794,1265.295235244711,1264.9913667210242,Day_of_Week_5
888.3955236738982,888.1221861619991,885.4056113015622,Day_of_Week_6
-414.27979794543694,-413.80066497893296,-409.06391734500085,Week_Num_5
-286.47208973709655,-286.35269761967163,-285.19035086266973,Week_Num_6
-281.76154915128666,-281.3040968552401,-276.8973768356956,Week_Num_7
270.12211328464394,270.0539857089159,269.38845952124655,Week_Num_8
135.26722532930452,135.2259694978617,134.81963594621604,Week_Num_9
91.39063571459745,91.35529931030115,91.00810677417223,Week_Num_10
241.0434782280526,240.96604258288872,240.20080502202367,Week_Num_11
115.23565642302188,115.15374587098691,114.35419754007167,Week_Num_12
217.78438886127196,217.4895647250078,214.63442080967968,Week_Num_13
276.78325076349444,276.7237231220565,276.13490431271595,Week_Num_14
-78.07163442129747,-78.08403640128367,-78.20232781243752,Week_Num_15
-25.485444303801568,-25.50463361566052,-25.69072461853697,Week_Num_16
-89.85523556496547,-89.86659870544207,-89.97440038003766,Week_Num_17
-110.50275816749415,-110.51057017176113,-110.58309727148354,Week_Num_18
-105.65255928662361,-105.69131019338356,-106.07594809800759,Week_Num_19
-85.41326796493122,-85.42477692172332,-85.53411272983897,Week_Num_20
-26.22246675673755,-26.46432742566451,-28.826623954724113,Week_Num_21
-70.79621120777142,-70.70856691213154,-69.8486817430873,Week_Num_22
20.271255859717314,20.246083433218566,20.00023099566985,Week_Num_23
14.290366877524201,14.266081142473773,14.029109874835818,Week_Num_24
61.50033107930661,61.46976623683488,61.170070754562836,Week_Num_25
130.82431217482127,130.76201817946816,130.147620101219,Week_Num_26
