Alpha_0.1,Alpha_1,Alpha_10,Features
0.6581480271224651,0.6581486266708286,0.6581522508832301,Score
395.02784610638537,395.4317567066821,399.45248401555205,Intercept
198.7738638819514,198.72468358225296,198.2349253425589,Open Hours
11.70605327987347,11.695998072882249,11.596681172908138,Justice_only
-14.29829128968378,-14.31052120208604,-14.43158414844398,PP_only
128.91308930005718,128.8836360357627,128.59106632198464,HM_only
498.3934058940442,497.04387203344663,483.93764782516837,Zara_only
494.2544983355835,493.7498359961809,488.78276586007775,Holiday_Event_Good Friday
579.9315436767026,578.7165895880853,566.8473448224196,Holiday_Event_Memorial Day
-588.4334810385113,-587.4857111189727,-578.1561172834436,Holiday_Event_Mother's Day
-351.357118301127,-351.3369091425233,-351.11315536552854,Holiday_Event_None
-81.3667544429513,-80.79105926392849,-75.27239182063003,Holiday_Event_President's Day
-53.028688213350584,-52.85274605651328,-51.088446212697285,Holiday_Event_St. Patrick's Day
74.28925342658025,74.63980187261411,78.02469174940497,Holiday_Period_Easter
-240.982458716288,-240.41690480954304,-234.9025343243215,Holiday_Period_Memorial Day
-12.481408287429936,-12.665708571906437,-14.47650394468464,Holiday_Period_Mother's Day
-103.59010748143832,-103.54995371054852,-103.17786459138829,Holiday_Period_None
136.32651533013737,135.8739462025138,131.5141017735661,Holiday_Period_President's Day
146.43820582382247,146.1188190274365,143.01810933844604,Holiday_Period_Valentine's Day
0.0,0.0,0.0,Promo_B3G3F
0.0,0.0,0.0,Sales_Promo_None
-1086.9710050064991,-1086.892702706585,-1086.1103383732793,Cluster_0
953.076792131939,952.8580041604661,950.6772375202308,Cluster_1
-394.56248200664896,-394.47638955347924,-393.61816536368394,Cluster_2
528.4566939475483,528.5110879998807,529.051266209064,Cluster_3
-594.2793524912454,-594.1922415941997,-593.3253196426311,Day_of_Week_0
-635.5343684214508,-635.4753192656691,-634.8850905127987,Day_of_Week_1
-589.163406952088,-589.1047500683651,-588.5184405654677,Day_of_Week_2
-459.367307437327,-459.30516716432464,-458.6875785717164,Day_of_Week_3
86.51268512816019,86.56291223532116,87.06094679927998,Day_of_Week_4
1259.5263258005527,1259.4982455140976,1259.2115748866677,Day_of_Week_5
932.3054220387548,932.0163201270158,929.143907584158,Day_of_Week_6
-416.41624304487993,-415.9315576744904,-411.14033203776313,Week_Num_5
-286.62059668692126,-286.5021871525666,-285.3492762811645,Week_Num_6
-280.52163947718986,-280.07101440319633,-275.73008751254605,Week_Num_7
270.01052269799357,269.9430053051331,269.2833062728672,Week_Num_8
135.31199506560625,135.2709177028383,134.86627037983817,Week_Num_9
91.23739187288433,91.20216117389937,90.85594557378178,Week_Num_10
240.82103975635758,240.74370178154336,239.97942041574325,Week_Num_11
114.88060095874692,114.79881029941534,114.00038133022358,Week_Num_12
217.42486402064264,217.12822533659968,214.25539423192183,Week_Num_13
277.1539877732282,277.09466052205653,276.5077216676951,Week_Num_14
-78.20282198775406,-78.2148416614744,-78.32943099759744,Week_Num_15
-25.52252267574375,-25.54136087394679,-25.724103599377905,Week_Num_16
-89.12767876297445,-89.13907358755473,-89.24725178286363,Week_Num_17
-110.41777889664176,-110.4249852141233,-110.49169247300726,Week_Num_18
-106.1714165932455,-106.20989695247148,-106.59201738106589,Week_Num_19
-85.19920097715602,-85.21041850403704,-85.31699557722115,Week_Num_20
-26.83083808324477,-27.07251977378219,-29.43303785642755,Week_Num_21
-70.52054081006347,-70.4327768123564,-69.57180661678736,Week_Num_22
20.856943528134174,20.832112831716397,20.589506286084386,Week_Num_23
15.240621871262876,15.216527228400825,14.981308930387428,Week_Num_24
61.71810915053119,61.68787442890032,61.39133699987045,Week_Num_25
130.89520131289737,130.83263600067116,130.21544002753552,Week_Num_26
