Alpha_0.1,Alpha_1,Alpha_10,Features
0.6627633814002389,0.6610878528329436,0.6292983580366905,Score
-65.69923546327072,39.13086863738931,796.4377199019995,Intercept
179.87243015592833,170.6074062375361,79.86152168445227,Open Hours
-0.0,-0.0,-0.0,Justice (<1)
-28.481769873754217,-23.585741869886334,-0.0,Piercing Pagoda (<1)
0.0,0.0,-0.0,Miniso (<1)
5.8430851321156805,0.2556513129878407,0.0,H&M (<1)
211.9394463231365,182.40610174232532,0.0,Zara (<1)
38.86878274390469,34.178353126117166,0.0,Competitor Density (<1)
13.795023838425253,20.14623697082368,65.16954133961391,Competitor Density (<5)
28.77194899012905,29.25218673773728,32.410041425157026,Competitor Density (<10)
526.4952020520967,297.0739284240075,0.0,Holiday_Event_Good Friday
591.5247879832602,152.5857133776569,0.0,Holiday_Event_Memorial Day
-525.5775840818322,-419.3247679249002,-0.0,Holiday_Event_Mother's Day
-302.59978223567276,-403.284013588303,-221.46110050450412,Holiday_Event_None
0.0,0.0,0.0,Holiday_Event_President's Day
-0.0,-0.0,0.0,Holiday_Event_St. Patrick's Day
78.88228920475235,202.39312555454788,237.9294039950319,Holiday_Period_Easter
-225.18921297002038,-10.405351927688606,0.0,Holiday_Period_Memorial Day
-11.791685038002,-0.0,-0.0,Holiday_Period_Mother's Day
-103.19182665330608,-28.61916508488788,-0.0,Holiday_Period_None
99.40450947614441,0.0,0.0,Holiday_Period_President's Day
117.6328749548782,24.425602249813565,-0.0,Holiday_Period_Valentine's Day
0.0,0.0,0.0,Promo_B3G3F
0.0,0.0,0.0,Sales_Promo_None
-988.069204461745,-985.4948018332504,-948.3098588012668,Cluster_0
995.6307794572201,938.7933635780053,435.148691996025,Cluster_1
-355.21654558488194,-351.1514468285709,-305.87487312549564,Cluster_2
521.6999189245147,519.8133756063238,487.17238452769107,Cluster_3
-135.70506229004712,-118.00524735854675,-37.56202380190448,Day_of_Week_0
-177.75060007544266,-172.81187573123927,-118.49578657528515,Day_of_Week_1
-130.42055812972893,-125.25472231683027,-68.45248446253584,Day_of_Week_2
-0.0,-0.0,-0.0,Day_of_Week_3
545.8595520090223,542.2184443951467,507.03353576992606,Day_of_Week_4
1715.0465004372702,1706.2966555317698,1636.7386564347546,Day_of_Week_5
1310.5605050139475,1247.9907531126444,774.1432895456503,Day_of_Week_6
-409.19958402301404,-235.0141460755172,-0.0,Week_Num_5
-288.53189584555287,-204.0791283600356,-34.69571674403129,Week_Num_6
-256.5076879435236,-48.553498479110736,-0.0,Week_Num_7
256.943192729773,266.326563806958,74.19772269530517,Week_Num_8
120.59109936871008,119.57456248380885,0.0,Week_Num_9
76.99596943954325,76.06699124297738,0.0,Week_Num_10
225.80464075877777,210.1526338238407,13.896656808488089,Week_Num_11
100.19249641614198,92.08386129027036,0.0,Week_Num_12
200.91627990086675,165.90966333682394,0.0,Week_Num_13
263.0362513699595,262.14202181018766,40.73762222639433,Week_Num_14
-88.08098051700053,-51.321402258424584,-0.0,Week_Num_15
-35.659754762298434,-0.0,-0.0,Week_Num_16
-100.48298656218061,-63.81483279443957,-0.0,Week_Num_17
-120.6271803686506,-84.10050015735023,-0.0,Week_Num_18
-117.76951567292436,-82.44307462499437,-0.0,Week_Num_19
-95.98581136139651,-59.20011438286897,-0.0,Week_Num_20
-43.04580945512181,-65.8981570861109,-0.0,Week_Num_21
-77.99203038937321,-13.016810670197946,-0.0,Week_Num_22
5.8669745291555255,4.939950586485104,-0.0,Week_Num_23
0.04606519272575429,0.0,-0.0,Week_Num_24
47.028941911552124,46.19332728890497,0.0,Week_Num_25
115.51872414382176,107.52418675175348,0.0,Week_Num_26
